tt0048434	8.6	15848
tt0048445	7.0	10484
tt0048452	8.4	12527
tt0048473	8.6	19866
tt0048545	7.7	77259
tt0048605	7.1	31437
tt0048641	7.8	11302
tt0048728	7.4	57955
tt0048750	7.1	30987
tt0048960	6.8	22611
tt0048977	7.5	11893
tt0048980	8.2	15274
tt0049038	6.5	10019
tt0049096	7.9	10641
tt0049223	7.6	42103
tt0049261	7.7	31720
tt0049314	7.0	12782
tt0049366	7.7	41721
tt0049406	8.0	75112
tt0049408	7.4	22479
tt0049470	7.5	52948
tt0049513	7.3	15866
tt0049730	7.9	74443
tt0049833	7.8	58434
tt0049902	8.3	16451
tt0050083	8.9	614143
tt0050086	7.6	16986
tt0050105	7.5	26060
tt0050212	8.1	189398
tt0050371	8.2	12369
tt0050419	7.0	24526
tt0050468	7.2	12740
tt0050539	7.6	14626
tt0050613	8.1	40794
tt0050634	8.3	13240
tt0050658	7.2	12726
tt0050706	7.8	17098
tt0050766	7.5	10984
tt0050783	8.1	39438
tt0050798	7.3	10727
tt0050825	8.4	161119
tt0050976	8.2	147124
tt0050986	8.2	86267
tt0051036	8.1	24969
tt0051201	8.4	95794
tt0051207	7.4	23402
tt0051337	7.1	10761
tt0051378	8.0	18752
tt0051411	7.9	14258
tt0051418	6.4	20909
tt0051459	8.0	41532
tt0051525	7.6	12199
tt0051554	7.3	19076
tt0051622	7.1	19296
tt0051658	6.7	18085
tt0051744	6.9	20855
tt0051808	8.1	30517
tt0051994	7.9	12531
tt0052077	4.0	34238
tt0052311	8.0	93763
tt0052357	8.3	329259
tt0052365	7.1	11635
tt0052520	9.0	63782
tt0052561	8.0	55103
tt0052572	8.5	10162
tt0052618	8.1	204945
tt0052738	7.4	11198
tt0052893	7.9	25433
tt0052918	7.9	13669
tt0052948	7.0	14279
tt0053125	8.3	277679
tt0053137	7.2	11122
tt0053143	7.3	11473
tt0053168	7.7	17490
tt0053172	7.4	14289
tt0053198	8.1	94470
tt0053221	8.0	51953
tt0053285	7.2	125381
tt0053291	8.2	225665
tt0053318	7.6	12793
tt0053459	7.7	23607
tt0053472	7.9	66102
tt0053479	8.3	10961
tt0053488	8.6	29110
tt0053502	7.5	30341
tt0053580	6.9	13409
tt0053604	8.3	148266
tt0053619	7.9	23542
tt0053779	8.0	60098
tt0053925	7.0	10895
tt0053946	8.1	25143
tt0053976	8.1	24209
tt0054033	6.3	14918
tt0054047	7.7	82180
tt0054067	7.2	12343
tt0054130	8.1	15762
tt0054135	6.6	18543
tt0054167	7.7	27659
tt0054189	7.8	12284
tt0054215	8.5	552564
tt0054248	8.3	14771
tt0054331	7.9	115388
tt0054357	7.2	12502
tt0054387	7.6	33636
tt0054389	7.5	15761
tt0054407	8.5	13220
tt0054443	7.3	13725
tt0054632	7.8	18414
tt0054698	7.7	154014
tt0054743	7.8	13278
tt0054847	7.2	11928
tt0054953	7.5	42669
tt0054997	8.0	71433
tt0055018	7.8	24210
tt0055031	8.2	63230
tt0055032	7.8	34061
tt0055184	7.3	15998
tt0055254	7.2	141160
tt0055256	7.9	18032
tt0055277	7.1	17302
tt0055304	7.1	11447
tt0055471	7.8	16413
tt0055499	8.1	20413
tt0055572	7.5	13623
tt0055601	8.2	20153
tt0055614	7.5	89578
tt0055630	8.2	100843
tt0055683	7.0	16889
tt0055798	7.8	14817
tt0055824	7.7	24286
tt0055830	7.1	18402
tt0055852	7.9	13102
tt0055895	7.9	10587
tt0055913	8.1	10430
tt0055928	7.3	136541
tt0056058	8.7	27065
tt0056059	7.2	10934
tt0056085	7.1	17202
tt0056111	8.1	27212
tt0056119	8.3	26971
tt0056172	8.3	248096
tt0056193	7.6	84729
tt0056197	7.8	49769
tt0056217	8.1	63754
tt0056218	7.9	68254
tt0056241	8.1	14863
tt0056262	7.7	15037
tt0056264	7.3	13879
tt0056291	7.5	18259
tt0056412	7.5	11195
tt0056443	8.1	28722
tt0056592	8.3	277404
tt0056663	8.0	24130
tt0056687	8.1	46209
tt0056732	8.1	26413
tt0056736	7.9	15268
tt0056751	8.4	33561
tt0056801	8.0	100910
tt0056869	7.7	158102
tt0056923	7.9	61712
tt0056937	7.0	27029
tt0057012	8.4	422488
tt0057076	7.4	107997
tt0057091	8.1	20734
tt0057115	8.2	208627
tt0057129	7.5	32069
tt0057163	7.9	17846
tt0057187	7.4	15677
tt0057193	7.5	35367
tt0057197	7.3	21564
tt0057261	6.9	16249
tt0057298	7.2	11878
tt0057345	7.6	25447
tt0057358	8.2	19221
tt0057372	6.7	14453
tt0057413	7.1	45250
tt0057427	7.8	17621
tt0057495	7.4	10066
tt0057546	7.2	82196
tt0057565	8.5	24507
tt0057590	6.5	10662
tt0057611	7.9	16051
tt0057729	7.9	12534
tt0057733	7.5	14998
tt0057751	7.3	11545
tt0057773	7.8	10977
tt0057831	7.7	19078
tt0057869	7.8	20520
tt0057877	7.8	12839
tt0058003	7.7	12309
tt0058083	8.0	17905
tt0058135	7.2	10104
tt0058150	7.7	161022
tt0058182	7.6	37510
tt0058213	7.6	11749
tt0058279	8.0	13275
tt0058329	7.2	41221
tt0058331	7.8	146439
tt0058333	7.1	11165
tt0058385	7.8	80986
tt0058404	7.6	10033
tt0058430	8.0	14062
tt0058450	7.8	21073
tt0058461	8.0	181783
tt0058536	8.1	23386
tt0058548	2.6	10322
tt0058576	7.9	11675
tt0058586	7.5	23832
tt0058625	8.5	15255
tt0058700	6.9	15897
tt0058777	7.7	33747
tt0058805	8.2	10046
tt0058815	7.4	11709
tt0058888	8.4	14724
tt0058898	7.2	20797
tt0058946	8.1	48098
tt0058947	6.8	13664
tt0059017	6.8	12446
tt0059026	8.3	28498
tt0059037	7.3	13918
tt0059113	8.0	65392
tt0059170	6.7	12882
tt0059183	7.5	17826
tt0059229	7.6	10457
tt0059243	7.2	15013
tt0059260	7.2	16170
tt0059274	7.9	11240
tt0059319	7.2	12730
tt0059550	8.7	10742
tt0059578	8.3	212213
tt0059592	7.6	25799
tt0059646	7.7	44719
tt0059740	7.2	13277
tt0059742	8.0	186251
tt0059749	7.6	13308
tt0059800	7.0	97144
tt0059825	7.8	12903
tt0059885	7.1	11903
tt0059968	7.5	17230
tt0060028	8.3	67618
tt0060086	7.1	12622
tt0060107	8.2	40399
tt0060138	7.9	15721
tt0060153	6.5	28028
tt0060176	7.6	51742
tt0060196	8.8	638238
tt0060268	7.1	10653
tt0060315	7.3	22714
tt0060345	8.3	41398
tt0060390	7.2	38916
tt0060397	6.8	16002
tt0060424	7.3	11645
tt0060474	8.0	14423
tt0060522	7.6	22609
tt0060550	8.2	14581
tt0060665	7.7	28714
tt0060666	1.9	33827
tt0060675	7.6	11329
tt0060802	7.7	10292
tt0060827	8.1	89802
tt0060862	7.3	12684
tt0060934	7.6	12401
tt0060955	7.7	14626
tt0061107	6.7	22673
tt0061184	8.0	65226
tt0061287	8.5	11615
tt0061385	7.0	15185
tt0061395	7.7	36620
tt0061418	7.8	95972
tt0061452	5.2	25445
tt0061512	8.1	151364
tt0061578	7.8	62715
tt0061619	7.6	22202
tt0061655	7.2	27514
tt0061722	8.0	241516
tt0061735	7.8	35827
tt0061747	7.0	32388
tt0061770	7.4	10379
tt0061809	7.9	22411
tt0061811	8.0	61777
tt0061852	7.6	154141
tt0062136	7.9	17179
tt0062138	7.4	17020
tt0062229	8.1	40391
tt0062376	7.7	14559
tt0062407	7.5	11174
tt0062467	7.8	25654
tt0062480	7.2	12182
tt0062512	6.9	89881
tt0062622	8.3	555745
tt0062687	7.2	10709
tt0062695	7.7	10569
tt0062711	5.9	29767
tt0062759	8.5	11956
tt0062765	7.4	56247
tt0062803	6.9	38148
tt0062824	6.5	14432
tt0062994	7.4	17157
tt0063032	7.7	12594
tt0063035	5.8	11448
tt0063227	7.9	27360
tt0063350	7.9	107437
tt0063374	7.7	29610
tt0063385	7.4	31932
tt0063415	7.6	35297
tt0063442	8.0	157813
tt0063462	7.6	47047
tt0063518	7.6	27724
tt0063522	8.0	175017
tt0063611	8.1	10824
tt0063678	7.2	10695
tt0063688	7.0	20736
tt0063759	7.7	16452
tt0063823	7.4	23061
tt0063850	7.6	20534
tt0063878	6.6	11418
tt0063929	8.8	61722
tt0063939	7.6	14223
tt0063950	7.8	27249
tt0063951	8.1	11010
tt0064040	8.2	18415
tt0064072	7.0	19411
tt0064115	8.0	190633
tt0064116	8.5	278009
tt0064276	7.3	92232
tt0064349	7.3	13645
tt0064418	7.1	12426
tt0064505	7.3	38137
tt0064541	7.9	16890
tt0064603	6.5	13011
tt0064665	7.8	92802
tt0064757	6.7	73255
tt0064782	6.6	11296
tt0064940	6.9	13753
tt0065063	7.3	26501
tt0065088	7.9	15024
tt0065112	6.3	15399
tt0065126	7.4	39473
tt0065134	7.0	21816
tt0065143	7.2	16065
tt0065207	7.7	48222
tt0065214	7.9	73285
tt0065234	8.3	21787
tt0065377	6.6	16211
tt0065421	7.1	85063
tt0065462	6.1	39505
tt0065528	7.2	20634
tt0065531	8.0	19628
tt0065571	8.0	24009
tt0065724	7.5	30717
tt0065832	3.3	16162
tt0065938	7.6	42181
tt0065988	7.6	31006
tt0066011	6.9	27684
tt0066026	7.5	64137
tt0066206	7.9	89201
tt0066327	7.7	10702
tt0066434	6.7	45252
tt0066473	7.5	29742
tt0066580	8.2	15109
tt0066601	7.0	13582
tt0066626	8.3	12982
tt0066740	7.1	12482
tt0066763	8.8	23852
tt0066765	7.6	27602
tt0066769	7.2	30940
tt0066808	7.0	32168
tt0066817	7.1	31574
tt0066819	7.2	14457
tt0066831	7.2	10279
tt0066892	7.0	10301
tt0066921	8.3	704767
tt0066993	7.8	12096
tt0066995	6.6	88222
tt0066999	7.7	134156
tt0067023	7.6	58154
tt0067065	6.3	29932
tt0067093	8.0	35921
tt0067116	7.7	101367
tt0067128	7.4	26808
tt0067140	7.7	27178
tt0067185	7.9	66521
tt0067277	7.9	14439
tt0067309	7.1	19769
tt0067328	8.0	38594
tt0067355	7.5	17700
tt0067372	7.4	11722
tt0067411	7.7	20164
tt0067445	7.4	17017
tt0067525	6.5	27060
tt0067549	7.1	14635
tt0067588	7.0	23644
tt0067741	6.6	15284
tt0067756	6.7	25016
tt0067800	7.5	52982
tt0067824	7.1	22498
tt0067866	7.5	23345
tt0067893	7.2	10340
tt0067927	7.2	25175
tt0067959	7.6	21180
tt0067992	7.8	164837
tt0068098	8.4	47483
tt0068154	7.3	12995
tt0068182	8.0	47769
tt0068327	7.8	44719
tt0068361	7.9	34393
tt0068408	6.1	28434
tt0068421	7.4	12263
tt0068473	7.7	92928
tt0068555	6.8	36233
tt0068611	7.4	37852
tt0068612	6.3	10311
tt0068638	7.4	25678
tt0068646	9.2	1475894
tt0068699	7.5	46216
tt0068762	7.6	26503
tt0068767	7.4	23518
tt0068768	6.5	15445
tt0068833	6.0	30299
tt0068931	6.9	11501
tt0068935	7.3	29261
tt0069089	6.1	20462
tt0069097	7.6	23241
tt0069113	7.1	38390
tt0069191	7.4	10594
tt0069280	6.9	11433
tt0069281	8.0	42414
tt0069293	8.1	71964
tt0069467	8.1	26590
tt0069495	7.7	17845
tt0069704	7.4	76177
tt0069747	7.4	11011
tt0069762	7.8	59869
tt0069768	5.5	27321
tt0069895	6.1	10135
tt0069945	6.4	20472
tt0069947	7.8	35003
tt0069995	7.3	44522
tt0070016	6.9	15724
tt0070034	7.7	90188
tt0070040	7.9	15344
tt0070047	8.0	340533
tt0070130	7.2	10869
tt0070215	7.5	21435
tt0070233	8.4	13694
tt0070239	7.4	23548
tt0070290	7.5	20305
tt0070294	6.7	11265
tt0070328	6.8	89327
tt0070334	7.6	23150
tt0070355	7.2	52184
tt0070379	7.3	87834
tt0070460	8.0	18275
tt0070510	8.1	38754
tt0070511	8.0	114688
tt0070518	7.3	16714
tt0070544	7.8	21272
tt0070608	7.6	106192
tt0070643	7.3	14197
tt0070644	8.4	13989
tt0070666	7.7	99195
tt0070698	6.9	13783
tt0070707	7.2	38084
tt0070723	7.1	53355
tt0070735	8.3	224925
tt0070849	7.0	45998
tt0070903	7.1	20617
tt0070909	7.0	47657
tt0070917	7.5	61406
tt0070948	5.9	18024
tt0070992	7.4	14607
tt0071007	7.4	14966
tt0071075	9.2	19435
tt0071115	7.3	19286
tt0071129	7.9	36206
tt0071141	8.1	16910
tt0071222	7.2	28479
tt0071230	7.7	117910
tt0071249	7.5	16806
tt0071315	8.2	271309
tt0071360	7.8	89135
tt0071402	7.0	32840
tt0071411	8.3	21533
tt0071455	5.9	12775
tt0071487	7.9	12963
tt0071524	7.3	11311
tt0071562	9.0	1027236
tt0071577	6.4	22297
tt0071615	7.9	32545
tt0071691	7.8	15255
tt0071746	7.6	13363
tt0071771	7.1	15825
tt0071807	6.8	88202
tt0071853	8.2	470613
tt0071877	7.3	50735
tt0071910	6.7	10337
tt0071970	7.1	13572
tt0071994	7.4	14946
tt0072081	7.1	23170
tt0072226	6.8	14140
tt0072251	7.7	24236
tt0072271	7.5	123856
tt0072281	7.2	14481
tt0072288	7.1	20554
tt0072308	6.9	36345
tt0072417	8.2	18707
tt0072431	8.0	135183
tt0072443	8.1	33818
tt0072500	8.7	78149
tt0072562	8.1	39936
tt0072684	8.1	135703
tt0072730	6.5	15491
tt0072783	8.4	10362
tt0072856	6.2	22953
tt0072890	8.0	221590
tt0072901	7.7	13705
tt0072926	6.4	16258
tt0072962	7.8	13506
tt0073000	8.5	11873
tt0073018	6.8	15492
tt0073076	7.6	11013
tt0073179	8.2	10040
tt0073195	8.0	518476
tt0073312	7.7	33413
tt0073341	7.8	41465
tt0073440	7.7	21598
tt0073453	7.1	10666
tt0073486	8.7	849413
tt0073540	7.5	30997
tt0073580	7.6	19068
tt0073582	7.6	28422
tt0073629	7.4	123781
tt0073631	6.6	20807
tt0073636	6.9	10004
tt0073650	5.9	49468
tt0073705	6.5	15990
tt0073707	8.2	47752
tt0073747	6.9	14968
tt0073802	7.5	43658
tt0073812	6.6	18109
tt0074006	8.8	14601
tt0074028	8.3	21292
tt0074084	7.7	20744
tt0074102	6.6	16705
tt0074119	8.0	94504
tt0074156	7.4	40156
tt0074174	7.3	19014
tt0074256	6.9	14841
tt0074285	7.4	155789
tt0074452	6.9	17546
tt0074483	6.8	38646
tt0074486	7.4	92959
tt0074512	6.8	18871
tt0074695	7.5	23789
tt0074751	5.9	27925
tt0074806	7.1	11692
tt0074811	7.7	35255
tt0074812	6.8	48402
tt0074851	6.7	22130
tt0074860	7.5	53807
tt0074896	8.2	40723
tt0074899	6.8	16242
tt0074937	7.4	30836
tt0074958	8.1	134385
tt0075005	7.5	100042
tt0075029	7.9	61153
tt0075066	7.2	25930
tt0075147	6.5	10597
tt0075148	8.1	482605
tt0075213	7.7	20571
tt0075222	6.7	15105
tt0075223	6.9	16663
tt0075276	7.9	11958
tt0075314	8.3	657152
tt0075520	8.5	18062
tt0075572	8.4	15227
tt0075596	7.5	10970
tt0075612	7.8	12468
tt0075675	7.4	12249
tt0075686	8.0	239515
tt0075784	7.4	48157
tt0075824	7.9	18678
tt0075860	7.6	170618
tt0075925	6.2	10271
tt0075968	7.4	17952
tt0076009	3.8	20194
tt0076054	6.3	10821
tt0076070	6.4	19546
tt0076085	8.1	10169
tt0076095	7.4	11630
tt0076141	6.7	18559
tt0076162	7.3	17451
tt0076221	6.2	12128
tt0076257	6.5	16089
tt0076276	8.9	12744
tt0076363	7.6	30151
tt0076451	6.7	16594
tt0076538	6.4	20854
tt0076578	7.4	20244
tt0076590	6.3	14068
tt0076618	6.9	53522
tt0076666	6.8	65457
tt0076723	7.3	32462
tt0076729	7.0	41769
tt0076734	7.7	10403
tt0076740	7.7	15466
tt0076752	7.1	90976
tt0076759	8.6	1143088
tt0076786	7.4	70826
tt0076984	7.1	12680
tt0077000	6.9	10599
tt0077031	7.0	10912
tt0077089	7.6	10541
tt0077269	7.0	23891
tt0077294	6.9	18896
tt0077355	6.9	16058
tt0077362	7.3	11467
tt0077369	6.4	13951
tt0077394	6.3	27229
tt0077402	7.9	105090
tt0077405	7.9	47113
tt0077413	7.3	25359
tt0077416	8.1	289632
tt0077451	7.8	10257
tt0077474	7.2	12796
tt0077523	6.4	21592
tt0077572	6.4	15678
tt0077578	6.8	12639
tt0077588	6.4	12446
tt0077594	6.1	15546
tt0077631	7.2	216099
tt0077651	7.8	210866
tt0077663	6.9	17208
tt0077681	6.3	27464
tt0077687	6.8	11740
tt0077711	8.3	21783
tt0077713	5.7	24310
tt0077742	7.4	16925
tt0077745	7.4	47596
tt0077766	5.8	66050
tt0077838	8.2	14905
tt0077869	6.2	27943
tt0077928	7.6	67136
tt0077975	7.5	106326
tt0078087	5.9	17419
tt0078163	6.7	18737
tt0078243	7.7	13326
tt0078346	7.3	150293
tt0078446	7.0	34046
tt0078480	7.6	31563
tt0078492	6.8	10901
tt0078504	5.4	12892
tt0078718	7.4	28105
tt0078721	6.1	14248
tt0078723	5.8	29651
tt0078748	8.4	730704
tt0078754	7.9	25057
tt0078767	6.2	32997
tt0078788	8.4	561150
tt0078841	8.0	61369
tt0078869	6.0	21458
tt0078872	7.3	10833
tt0078875	7.5	20811
tt0078902	7.7	20419
tt0078908	6.8	23105
tt0078935	5.9	47147
tt0078966	7.4	24964
tt0079095	7.8	11147
tt0079116	7.6	107012
tt0079221	8.6	16022
tt0079240	6.9	14660
tt0079261	7.6	32837
tt0079367	7.2	49928
tt0079417	7.8	120976
tt0079470	8.1	341333
tt0079501	6.9	179661
tt0079522	7.9	123608
tt0079540	6.2	17667
tt0079574	6.3	83610
tt0079579	8.1	10372
tt0079588	7.6	30036
tt0079641	7.5	29556
tt0079714	6.8	29207
tt0079766	7.3	15893
tt0079817	7.2	177456
tt0079833	7.7	22992
tt0079844	6.8	18980
tt0079944	8.2	101429
tt0079945	6.4	76207
tt0080009	7.3	13833
tt0080025	7.1	14309
tt0080057	6.9	23679
tt0080120	7.6	87285
tt0080179	7.6	33108
tt0080240	7.4	20079
tt0080274	8.1	10769
tt0080306	8.6	11139
tt0080310	7.8	11440
tt0080319	6.8	25263
tt0080339	7.7	194492
tt0080360	6.9	29914
tt0080365	6.2	19795
tt0080377	6.1	16244
tt0080388	7.3	13570
tt0080391	4.6	11689
tt0080437	7.2	17618
tt0080453	5.8	59104
tt0080455	7.9	170543
tt0080472	6.1	10079
tt0080474	7.2	14745
tt0080487	7.3	98679
tt0080491	5.3	31756
tt0080516	7.2	27281
tt0080520	6.1	11135
tt0080549	7.5	15531
tt0080569	6.4	17055
tt0080610	7.4	11325
tt0080661	7.1	31565
tt0080678	8.1	203923
tt0080684	8.7	1074479
tt0080716	6.6	18901
tt0080736	6.7	19597
tt0080745	6.5	46731
tt0080749	6.8	58667
tt0080761	6.5	108811
tt0080801	7.3	49786
tt0080855	6.8	12580
tt0080923	6.6	16736
tt0080979	8.0	29223
tt0081059	8.4	12786
tt0081070	7.6	17377
tt0081114	6.5	12811
tt0081283	7.7	43054
tt0081318	6.3	14349
tt0081353	5.2	27432
tt0081375	6.2	22004
tt0081383	5.4	13813
tt0081398	8.2	295296
tt0081455	6.8	44023
tt0081505	8.4	805240
tt0081529	5.3	13844
tt0081534	7.2	24931
tt0081554	7.3	19816
tt0081562	6.8	23181
tt0081573	6.8	92432
tt0081633	7.0	54410
tt0081696	6.3	12211
tt0081698	6.7	12630
tt0081748	6.7	10705
tt0081777	5.2	11127
tt0081834	8.9	23277
tt0081846	9.3	32733
tt0081912	8.9	42202
tt0081933	7.2	14125
tt0081974	6.9	11139
tt0082010	7.5	84193
tt0082031	6.9	24288
tt0082085	7.4	38796
tt0082089	7.4	28544
tt0082096	8.3	215104
tt0082118	6.4	14034
tt0082136	6.3	31045
tt0082158	7.2	50222
tt0082176	7.6	19963
tt0082186	6.9	38248
tt0082198	6.9	130056
tt0082250	6.1	13351
tt0082269	7.2	11048
tt0082288	6.7	13746
tt0082307	6.8	18415
tt0082334	6.6	13572
tt0082340	7.2	114609
tt0082348	7.4	54333
tt0082377	5.6	17180
tt0082398	6.8	85209
tt0082406	7.3	78658
tt0082416	7.0	11097
tt0082418	6.1	53331
tt0082427	5.9	11205
tt0082432	7.4	34534
tt0082474	7.2	12415
tt0082484	7.3	19403
tt0082495	6.5	68582
tt0082509	6.7	28959
tt0082517	6.9	43382
tt0082533	6.6	28656
tt0082694	7.6	157103
tt0082766	6.7	13321
tt0082782	6.2	15951
tt0082783	7.8	15926
tt0082817	6.4	15739
tt0082846	7.6	25810
tt0082869	6.6	25357
tt0082933	7.4	21274
tt0082934	6.6	20173
tt0082949	7.6	11910
tt0082966	6.2	11365
