tt0023649	1	nm0922170	actor	\N	["Allan Grey"]
tt0023649	2	nm0776914	actor	\N	["Der Schlossherr (The Lord of the Manor)"]
tt0023649	3	nm0541675	actress	\N	["Gisèle"]
tt0023649	4	nm0773525	actress	\N	["Léone"]
tt0023969	1	nm0000050	actor	\N	["Rufus T. Firefly"]
tt0023969	2	nm0555617	actor	\N	["Pinky"]
tt0023969	3	nm0555597	actor	\N	["Chicolini"]
tt0023969	4	nm0555688	actor	\N	["Bob Roland"]
tt0024184	1	nm0001647	actor	\N	["Dr. Jack Griffin aka The Invisible Man"]
tt0024184	2	nm0001784	actress	\N	["Flora Cranley"]
tt0024184	3	nm0364203	actor	\N	["Dr. Arthur Kemp"]
tt0024184	4	nm0871287	actor	\N	["Dr. Cranley"]
tt0024216	1	nm0942039	actress	\N	["Ann Darrow"]
tt0024216	2	nm0035877	actor	\N	["Carl Denham"]
tt0024216	3	nm0127677	actor	\N	["John Driscoll"]
tt0024216	4	nm0717046	actor	\N	["Capt. Englehorn"]
tt0024844	1	nm0663077	actress	\N	["Juliette"]
tt0024844	2	nm0202120	actor	\N	["Jean"]
tt0024844	3	nm0546621	actor	\N	["Le camelot (peddler)"]
tt0024844	4	nm0498882	actor	\N	["Le gosse (cabin boy)"]
tt0025316	10	nm0858977	actor	\N	["Westley"]
tt0025316	1	nm0000022	actor	\N	["Peter"]
tt0025316	2	nm0001055	actress	\N	["Ellie"]
tt0025316	3	nm0175369	actor	\N	["Andrews"]
tt0025316	4	nm0439850	actor	\N	["Shapeley"]
tt0025452	1	nm0052203	actor	\N	["Bob Lawrence"]
tt0025452	2	nm0078923	actress	\N	["Jill Lawrence"]
tt0025452	3	nm0000048	actor	\N	["Abbott"]
tt0025452	4	nm0903687	actor	\N	["Ramon Levine"]
tt0025878	1	nm0001635	actor	\N	["Nick Charles"]
tt0025878	2	nm0001485	actress	\N	["Nora Charles"]
tt0025878	3	nm0001577	actress	\N	["Dorothy Wynant"]
tt0025878	4	nm0671738	actor	\N	["Guild"]
tt0026029	1	nm0232196	actor	\N	["Hannay"]
tt0026029	2	nm0140914	actress	\N	["Pamela"]
tt0026029	3	nm0543169	actress	\N	["Miss Smith"]
tt0026029	4	nm0853607	actor	\N	["Professor Jordan"]
tt0026138	1	nm0000472	actor	\N	["The Monster"]
tt0026138	2	nm0006471	actress	\N	["Mary Wollstonecraft Shelley","The Monster's Mate"]
tt0026138	3	nm0166972	actor	\N	["Henry Frankenstein"]
tt0026138	4	nm0387753	actress	\N	["Elizabeth"]
tt0026174	1	nm0001224	actor	\N	["Peter Blood"]
tt0026174	2	nm0000014	actress	\N	["Arabella Bishop"]
tt0026174	3	nm0041172	actor	\N	["Colonel Bishop"]
tt0026174	4	nm0001651	actor	\N	["Levasseur"]
tt0026752	1	nm0001452	actor	\N	["Bligh"]
tt0026752	2	nm0000022	actor	\N	["Christian"]
tt0026752	3	nm0867144	actor	\N	["Byam"]
tt0026752	4	nm0612743	actor	\N	["Smith"]
tt0026778	1	nm0000050	actor	\N	["Otis B. Driftwood"]
tt0026778	2	nm0555597	actor	\N	["Fiorello"]
tt0026778	3	nm0555617	actor	\N	["Tomasso"]
tt0026778	4	nm0137634	actress	\N	["Rosa Castaldi"]
tt0027125	1	nm0000001	actor	\N	["Jerry Travers"]
tt0027125	2	nm0001677	actress	\N	["Dale Tremont"]
tt0027125	3	nm0002143	actor	\N	["Horace Hardwick"]
tt0027125	4	nm0722424	actor	\N	["Alberto Beddini"]
tt0027652	1	nm0796662	actress	\N	["Katherine Grant"]
tt0027652	2	nm0000075	actor	\N	["Joe Wilson"]
tt0027652	3	nm0008496	actor	\N	["District Attorney"]
tt0027652	4	nm0127677	actor	\N	["Kirby Dawson"]
tt0027977	10	nm0305087	actor	\N	["President of the Electro Steel Corp."]
tt0027977	1	nm0000122	actor	\N	["A Factory Worker"]
tt0027977	2	nm0002104	actress	\N	["A Gamin"]
tt0027977	3	nm0074788	actor	\N	["Cafe Proprietor"]
tt0027977	4	nm0761866	actor	\N	["Big Bill"]
tt0027977	7	nm0174682	actor	\N	["Mechanic"]
tt0027977	8	nm0003424	actor	\N	["Burglar"]
tt0027977	9	nm0090008	actor	\N	["Gamin's Father"]
tt0027996	10	nm0241523	actor	\N	["John Cedar"]
tt0027996	1	nm0000011	actor	\N	["Longfellow Deeds"]
tt0027996	2	nm0000795	actress	\N	["Babe Bennett"]
tt0027996	3	nm0051628	actor	\N	["MacWade"]
tt0027996	4	nm0822034	actor	\N	["Cornelius Cobb"]
tt0028010	1	nm0001635	actor	\N	["Godfrey"]
tt0028010	2	nm0001479	actress	\N	["Irene Bullock"]
tt0028010	3	nm0103567	actress	\N	["Angelica Bullock"]
tt0028010	4	nm0665850	actress	\N	["Cornelia Bullock"]
tt0028096	1	nm0001366	actor	\N	["Alan Squier"]
tt0028096	2	nm0000007	actor	\N	["Duke Mantee"]
tt0028096	3	nm0000012	actress	\N	["Gabrielle Maple"]
tt0028096	4	nm0864931	actress	\N	["Mrs. Chisholm"]
tt0028212	1	nm0796662	actress	\N	["Mrs. Verloc"]
tt0028212	2	nm0393028	actor	\N	["Karl Anton Verloc"]
tt0028212	3	nm0856469	actor	\N	["Stevie"]
tt0028212	4	nm0517058	actor	\N	["Ted Spencer"]
tt0028333	1	nm0000001	actor	\N	["Lucky Garnett"]
tt0028333	2	nm0001677	actress	\N	["Penny Carroll"]
tt0028333	3	nm0602005	actor	\N	["Pop Cardetti"]
tt0028333	4	nm0110813	actress	\N	["Mabel Anderson"]
tt0028597	1	nm0002050	actress	\N	["Lucy Warriner"]
tt0028597	2	nm0000026	actor	\N	["Jerry Warriner"]
tt0028597	3	nm0000897	actor	\N	["Daniel Leeson"]
tt0028597	4	nm0195422	actor	\N	["Armand Duvalle"]
tt0028772	1	nm0000050	actor	\N	["Dr. Hugo Z. Hackenbush"]
tt0028772	2	nm0555597	actor	\N	["Tony"]
tt0028772	3	nm0555617	actor	\N	["Stuffy"]
tt0028772	4	nm0427452	actor	\N	["Gil Stewart"]
tt0028950	1	nm0300064	actor	\N	["Le lieutenant Maréchal"]
tt0028950	2	nm0663077	actress	\N	["Elsa"]
tt0028950	3	nm0294382	actor	\N	["Le captaine de Boeldieu"]
tt0028950	4	nm0002233	actor	\N	["Le captaine von Rauffenstein"]
tt0029162	1	nm0172903	actor	\N	["Robert Conway"]
tt0029162	2	nm0943553	actress	\N	["Sondra"]
